match_id,city,winner,total_runs_x,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs_y,player_dismissed,dismissal_kind,fielder,current_score,runs_left,balls_left,wickets,crr,rrr,result
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,1,1,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,0,0,0,0,,,0,178,119,10,0.0,8.974789915966387,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,1,2,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,0,0,0,0,,,0,178,118,10,0.0,9.05084745762712,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,1,3,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,4,0,4,0,,,4,174,117,10,8.0,8.923076923076923,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,1,4,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,0,0,0,0,,,4,174,116,10,6.0,9.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,1,5,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,1,0,1,0,,,5,173,115,10,6.0,9.02608695652174,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,1,6,JC Buttler,PA Patel,TA Boult,0,0,0,0,0,0,4,0,4,0,,,9,169,114,10,9.0,8.894736842105264,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,1,PA Patel,JC Buttler,CR Woakes,0,1,0,0,0,0,0,1,1,0,,,10,168,113,10,8.571428571428571,8.920353982300885,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,2,PA Patel,JC Buttler,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,10,168,112,10,7.5,9.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,3,PA Patel,JC Buttler,CR Woakes,0,0,0,2,0,0,0,2,2,0,,,12,166,111,10,8.0,8.972972972972974,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,4,PA Patel,JC Buttler,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,13,165,110,10,7.8,9.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,5,JC Buttler,PA Patel,CR Woakes,0,1,0,0,0,0,0,1,1,0,,,14,164,109,10,7.636363636363637,9.027522935779816,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,6,JC Buttler,PA Patel,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,14,164,108,10,7.0,9.11111111111111,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,7,JC Buttler,PA Patel,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,15,163,107,10,6.923076923076923,9.14018691588785,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,2,8,PA Patel,JC Buttler,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,15,163,106,10,6.428571428571429,9.226415094339623,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,1,JC Buttler,PA Patel,TA Boult,0,1,0,0,0,0,0,1,1,0,,,16,162,107,10,7.384615384615385,9.08411214953271,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,2,JC Buttler,PA Patel,TA Boult,0,0,0,0,0,0,0,0,0,0,,,16,162,106,10,6.857142857142857,9.169811320754716,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,3,JC Buttler,PA Patel,TA Boult,0,0,0,0,0,0,1,0,1,0,,,17,161,105,10,6.8,9.2,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,4,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,2,0,2,0,,,19,159,104,10,7.125,9.173076923076923,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,5,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,0,0,0,0,,,19,159,103,10,6.705882352941177,9.262135922330097,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,6,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,4,0,4,0,,,23,155,102,10,7.666666666666667,9.117647058823529,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,3,7,PA Patel,JC Buttler,TA Boult,0,0,0,0,0,0,2,0,2,0,,,25,153,101,10,7.894736842105263,9.089108910891088,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,1,JC Buttler,PA Patel,CR Woakes,0,1,0,0,0,0,0,1,1,0,,,26,152,101,10,8.210526315789474,9.029702970297029,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,2,JC Buttler,PA Patel,CR Woakes,0,1,0,0,0,0,0,1,1,0,,,27,151,100,10,8.1,9.06,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,3,JC Buttler,PA Patel,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,28,150,99,10,8.0,9.090909090909092,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,4,PA Patel,JC Buttler,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,28,150,98,10,7.636363636363637,9.183673469387756,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,5,PA Patel,JC Buttler,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,28,150,97,10,7.304347826086956,9.278350515463918,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,6,PA Patel,JC Buttler,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,29,149,96,10,7.25,9.3125,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,7,JC Buttler,PA Patel,CR Woakes,0,0,0,0,0,0,6,0,6,0,,,35,143,95,10,8.4,9.031578947368422,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,4,8,JC Buttler,PA Patel,CR Woakes,0,0,0,0,0,0,2,0,2,0,,,37,141,94,10,8.538461538461538,9.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,5,1,PA Patel,JC Buttler,SP Narine,0,0,0,0,0,0,4,0,4,0,,,41,137,95,10,9.84,8.652631578947368,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,5,2,PA Patel,JC Buttler,SP Narine,0,0,0,0,0,0,2,0,2,0,,,43,135,94,10,9.923076923076923,8.617021276595745,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,5,3,PA Patel,JC Buttler,SP Narine,0,0,0,0,0,0,0,0,0,0,,,43,135,93,10,9.555555555555555,8.709677419354838,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,5,4,PA Patel,JC Buttler,SP Narine,0,0,0,0,0,0,0,0,0,0,,,43,135,92,10,9.214285714285714,8.804347826086957,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,5,5,PA Patel,JC Buttler,SP Narine,0,0,0,0,0,0,1,0,1,0,,,44,134,91,10,9.10344827586207,8.835164835164836,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,5,6,JC Buttler,PA Patel,SP Narine,0,0,0,0,0,0,0,0,0,0,,,44,134,90,10,8.8,8.933333333333334,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,1,PA Patel,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,44,134,89,10,8.516129032258064,9.03370786516854,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,2,PA Patel,JC Buttler,Kuldeep Yadav,0,1,0,0,0,0,0,1,1,0,,,45,133,88,10,8.4375,9.068181818181818,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,3,PA Patel,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,46,132,87,10,8.363636363636363,9.10344827586207,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,4,JC Buttler,PA Patel,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,46,132,86,10,8.117647058823529,9.209302325581396,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,5,JC Buttler,PA Patel,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,47,131,85,10,8.057142857142857,9.24705882352941,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,6,PA Patel,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,48,130,84,10,8.0,9.285714285714286,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,6,7,JC Buttler,PA Patel,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,49,129,83,10,7.945945945945946,9.325301204819278,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,7,1,JC Buttler,PA Patel,SP Narine,0,0,0,0,0,0,2,0,2,0,,,51,127,83,10,8.27027027027027,9.180722891566266,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,7,2,JC Buttler,PA Patel,SP Narine,0,0,0,0,0,0,0,0,0,0,,,51,127,82,10,8.052631578947368,9.292682926829269,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,7,3,JC Buttler,PA Patel,SP Narine,0,0,0,0,0,0,0,0,0,0,,,51,127,81,10,7.846153846153846,9.407407407407407,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,7,4,JC Buttler,PA Patel,SP Narine,0,0,0,0,0,0,6,0,6,0,,,57,121,80,10,8.55,9.075,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,7,5,JC Buttler,PA Patel,SP Narine,0,0,0,0,0,0,1,0,1,0,,,58,120,79,10,8.487804878048781,9.113924050632912,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,7,6,PA Patel,JC Buttler,SP Narine,0,0,0,0,0,0,0,0,0,0,,,58,120,78,10,8.285714285714286,9.23076923076923,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,8,1,JC Buttler,PA Patel,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,59,119,77,10,8.232558139534884,9.272727272727273,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,8,2,PA Patel,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,0,,,65,113,76,10,8.863636363636363,8.921052631578947,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,8,3,PA Patel,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,1,lbw,,65,113,75,9,8.666666666666666,9.04,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,8,4,N Rana,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,4,0,4,0,,,69,109,74,9,9.0,8.837837837837839,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,8,5,N Rana,JC Buttler,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,70,108,73,9,8.936170212765957,8.876712328767123,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,8,6,JC Buttler,N Rana,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,71,107,72,9,8.875,8.916666666666666,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,9,1,JC Buttler,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,71,107,71,9,8.693877551020408,9.04225352112676,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,9,2,JC Buttler,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,71,107,70,9,8.52,9.17142857142857,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,9,3,JC Buttler,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,1,lbw,,71,107,69,8,8.352941176470589,9.304347826086957,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,9,4,RG Sharma,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,71,107,68,8,8.192307692307692,9.441176470588236,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,9,5,RG Sharma,N Rana,AS Rajpoot,0,0,0,0,0,0,1,0,1,0,,,72,106,67,8,8.150943396226415,9.492537313432836,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,9,6,N Rana,RG Sharma,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,72,106,66,8,8.0,9.636363636363637,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,10,1,RG Sharma,N Rana,SP Narine,0,0,0,0,0,0,0,0,0,0,,,72,106,65,8,7.8545454545454545,9.784615384615385,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,10,2,RG Sharma,N Rana,SP Narine,0,0,0,0,0,0,0,0,0,0,,,72,106,64,8,7.714285714285714,9.9375,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,10,3,RG Sharma,N Rana,SP Narine,0,0,0,0,0,0,1,0,1,0,,,73,105,63,8,7.684210526315789,10.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,10,4,N Rana,RG Sharma,SP Narine,0,0,0,0,0,0,1,0,1,0,,,74,104,62,8,7.655172413793103,10.064516129032258,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,10,5,RG Sharma,N Rana,SP Narine,0,0,0,0,0,0,0,0,0,1,lbw,,74,104,61,7,7.52542372881356,10.229508196721312,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,10,6,KH Pandya,N Rana,SP Narine,0,0,0,0,0,0,0,0,0,0,,,74,104,60,7,7.4,10.4,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,11,1,N Rana,KH Pandya,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,74,104,59,7,7.278688524590164,10.576271186440678,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,11,2,N Rana,KH Pandya,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,74,104,58,7,7.161290322580645,10.758620689655173,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,11,3,N Rana,KH Pandya,AS Rajpoot,0,0,0,0,0,0,1,0,1,0,,,75,103,57,7,7.142857142857143,10.842105263157896,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,11,4,KH Pandya,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,75,103,56,7,7.03125,11.035714285714286,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,11,5,KH Pandya,N Rana,AS Rajpoot,0,0,0,0,0,0,4,0,4,0,,,79,99,55,7,7.292307692307692,10.8,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,11,6,KH Pandya,N Rana,AS Rajpoot,0,0,0,0,0,0,4,0,4,0,,,83,95,54,7,7.545454545454546,10.555555555555555,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,12,1,N Rana,KH Pandya,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,83,95,53,7,7.432835820895522,10.754716981132075,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,12,2,N Rana,KH Pandya,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,84,94,52,7,7.411764705882353,10.846153846153847,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,12,3,KH Pandya,N Rana,Kuldeep Yadav,0,0,0,0,0,0,3,0,3,0,,,87,91,51,7,7.565217391304348,10.705882352941176,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,12,4,N Rana,KH Pandya,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,87,91,50,7,7.457142857142857,10.92,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,12,5,N Rana,KH Pandya,Kuldeep Yadav,0,0,0,0,0,0,4,0,4,0,,,91,87,49,7,7.690140845070423,10.653061224489797,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,12,6,N Rana,KH Pandya,Kuldeep Yadav,0,0,0,0,0,0,6,0,6,0,,,97,81,48,7,8.083333333333334,10.125,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,13,1,KH Pandya,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,1,caught,RV Uthappa,97,81,47,6,7.972602739726027,10.340425531914894,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,13,2,KA Pollard,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,97,81,46,6,7.864864864864865,10.565217391304348,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,13,3,KA Pollard,N Rana,AS Rajpoot,0,0,0,0,0,0,2,0,2,0,,,99,79,45,6,7.92,10.533333333333333,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,13,4,KA Pollard,N Rana,AS Rajpoot,0,0,0,0,0,0,6,0,6,0,,,105,73,44,6,8.289473684210526,9.954545454545455,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,13,5,KA Pollard,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,105,73,43,6,8.181818181818182,10.186046511627907,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,13,6,KA Pollard,N Rana,AS Rajpoot,0,0,0,0,0,0,0,0,0,0,,,105,73,42,6,8.076923076923077,10.428571428571429,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,14,1,N Rana,KA Pollard,Kuldeep Yadav,0,0,0,0,0,0,1,0,1,0,,,106,72,41,6,8.050632911392405,10.536585365853659,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,14,2,KA Pollard,N Rana,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,106,72,40,6,7.95,10.8,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,14,3,KA Pollard,N Rana,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,106,72,39,6,7.851851851851852,11.076923076923077,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,14,4,KA Pollard,N Rana,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,106,72,38,6,7.7560975609756095,11.368421052631579,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,14,5,KA Pollard,N Rana,Kuldeep Yadav,0,0,0,0,0,0,2,0,2,0,,,108,70,37,6,7.807228915662651,11.35135135135135,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,14,6,KA Pollard,N Rana,Kuldeep Yadav,0,0,0,0,0,0,0,0,0,0,,,108,70,36,6,7.714285714285714,11.666666666666666,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,15,1,N Rana,KA Pollard,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,109,69,35,6,7.694117647058824,11.82857142857143,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,15,2,KA Pollard,N Rana,CR Woakes,0,0,0,0,0,0,4,0,4,0,,,113,65,34,6,7.883720930232558,11.470588235294118,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,15,3,KA Pollard,N Rana,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,114,64,33,6,7.862068965517241,11.636363636363637,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,15,4,N Rana,KA Pollard,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,114,64,32,6,7.7727272727272725,12.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,15,5,N Rana,KA Pollard,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,115,63,31,6,7.752808988764045,12.193548387096774,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,15,6,KA Pollard,N Rana,CR Woakes,0,0,0,0,0,0,0,0,0,0,,,115,63,30,6,7.666666666666667,12.6,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,16,1,N Rana,KA Pollard,SP Narine,0,0,0,0,0,0,1,0,1,0,,,116,62,29,6,7.648351648351649,12.827586206896552,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,16,2,KA Pollard,N Rana,SP Narine,0,0,0,0,0,0,1,0,1,0,,,117,61,28,6,7.630434782608695,13.071428571428571,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,16,3,N Rana,KA Pollard,SP Narine,0,0,0,0,0,0,1,0,1,0,,,118,60,27,6,7.612903225806452,13.333333333333334,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,16,4,KA Pollard,N Rana,SP Narine,0,0,0,0,0,0,0,0,0,0,,,118,60,26,6,7.531914893617022,13.846153846153847,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,16,5,KA Pollard,N Rana,SP Narine,0,0,0,0,0,0,1,0,1,0,,,119,59,25,6,7.515789473684211,14.16,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,16,6,N Rana,KA Pollard,SP Narine,0,0,0,0,0,0,0,0,0,0,,,119,59,24,6,7.4375,14.75,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,17,1,KA Pollard,N Rana,CR Woakes,0,0,0,0,0,0,0,0,0,1,caught,R Dhawan (sub),119,59,23,5,7.360824742268041,15.391304347826088,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,17,2,N Rana,HH Pandya,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,120,58,22,5,7.346938775510204,15.818181818181818,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,17,3,HH Pandya,N Rana,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,121,57,21,5,7.333333333333333,16.285714285714285,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,17,4,N Rana,HH Pandya,CR Woakes,0,0,0,0,0,0,4,0,4,0,,,125,53,20,5,7.5,15.9,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,17,5,N Rana,HH Pandya,CR Woakes,0,0,0,0,0,0,1,0,1,0,,,126,52,19,5,7.485148514851486,16.42105263157895,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,17,6,HH Pandya,N Rana,CR Woakes,0,0,0,0,0,0,4,0,4,0,,,130,48,18,5,7.647058823529412,16.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,18,1,N Rana,HH Pandya,TA Boult,0,0,0,1,0,0,0,1,1,0,,,131,47,17,5,7.631067961165049,16.58823529411765,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,18,2,HH Pandya,N Rana,TA Boult,0,0,0,0,0,0,1,0,1,0,,,132,46,16,5,7.615384615384615,17.25,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,18,3,N Rana,HH Pandya,TA Boult,0,0,0,0,0,0,4,0,4,0,,,136,42,15,5,7.771428571428571,16.8,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,18,4,N Rana,HH Pandya,TA Boult,0,0,0,0,0,0,6,0,6,0,,,142,36,14,5,8.037735849056604,15.428571428571429,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,18,5,N Rana,HH Pandya,TA Boult,0,0,0,0,0,0,1,0,1,0,,,143,35,13,5,8.018691588785046,16.153846153846153,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,18,6,HH Pandya,N Rana,TA Boult,0,0,0,0,0,0,6,0,6,0,,,149,29,12,5,8.277777777777779,14.5,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,1,N Rana,HH Pandya,AS Rajpoot,0,0,0,0,0,0,6,0,6,0,,,155,23,11,5,8.53211009174312,12.545454545454545,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,2,N Rana,HH Pandya,AS Rajpoot,0,0,0,0,0,0,4,0,4,0,,,159,19,10,5,8.672727272727272,11.4,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,3,N Rana,HH Pandya,AS Rajpoot,0,1,0,0,0,0,0,1,1,0,,,160,18,9,5,8.64864864864865,12.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,4,N Rana,HH Pandya,AS Rajpoot,0,0,0,0,0,0,0,0,0,1,caught,SP Narine,160,18,8,4,8.571428571428571,13.5,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,5,Harbhajan Singh,HH Pandya,AS Rajpoot,0,0,0,0,0,0,1,0,1,0,,,161,17,7,4,8.548672566371682,14.571428571428571,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,6,HH Pandya,Harbhajan Singh,AS Rajpoot,0,0,0,0,0,0,6,0,6,0,,,167,11,6,4,8.789473684210526,11.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,19,7,HH Pandya,Harbhajan Singh,AS Rajpoot,0,0,0,0,0,0,1,0,1,0,,,168,10,5,4,8.765217391304347,12.0,1
7,Mumbai,Mumbai Indians,178,2,Mumbai Indians,Kolkata Knight Riders,20,1,HH Pandya,Harbhajan Singh,TA Boult,0,0,0,2,0,0,0,2,2,0,,,170,8,5,4,8.869565217391305,9.6,1
